9312	528520364	XM_001337519	XM_001337519.3	7955
18714	562821395	XM_006140548	XM_006140548.1	246437
18714	556776549	XM_005983313	XM_005983313.1	59538
18714	556748770	XM_005969765	XM_005969765.1	59538
18714	556742002	XM_005966467	XM_005966467.1	59538
18714	555960888	XM_005892483	XM_005892483.1	72004
18714	548482244	XM_005685452	XM_005685452.1	9925
18714	533132406	XM_005381162	XM_005381162.1	34839
18714	533132404	XM_005381161	XM_005381161.1	34839
18714	533132402	XM_005381160	XM_005381160.1	34839
18714	533132400	XM_005381159	XM_005381159.1	34839
18714	426242225	XM_004014926	XM_004014926.1	9940
18714	426232919	XM_004010418	XM_004010418.1	9940
18714	403289322	XM_003935760	XM_003935760.1	39432
18714	312261279	NM_001199064	NM_001199064.1	9913
18714	301779677	XM_002925208	XM_002925208.1	9646
18714	291403308	XM_002718010	XM_002718010.1	9986
18714	291402369	XM_002717502	XM_002717502.1	9986
18714	558188389	XM_006102816	XM_006102816.1	59463
18714	514471856	XM_003475657	XM_003475657.2	10141
18714	507695521	XM_004643128	XM_004643128.1	10160
18714	543250244	XM_005417517	XM_005417517.1	48883
18714	541976543	XM_005441081	XM_005441081.1	345164
18714	529421844	XM_005230719	XM_005230719.1	8954
18714	524999060	XM_005047225	XM_005047225.1	59894
10113	83318690	CT009635	CT009635.18	10090
10113	57863218	AC154679	AC154679.2	10090
10113	133893139	NM_024254	NM_024254.3	10090
10113	15214556	BC012402	BC012402.1	10090
10113	13096839	BC003216	BC003216.1	10090
10113	74220288	AK152570	AK152570.1	10090
10113	74219818	AK168639	AK168639.1	10090
10113	74193289	AK151464	AK151464.1	10090
10113	74181338	AK150905	AK150905.1	10090
10113	26331753	AK036861	AK036861.1	10090
10113	12846253	AK010654	AK010654.1	10090
10113	51593582	BC080661	BC080661.1	10090
10113	564342251	XM_006234712	XM_006234712.1	10116
10113	172354613	NM_001109645	NM_001109645.2	10116
10113	298916388	FQ219931	FQ219931.1	10116
10113	524921123	XM_005064776	XM_005064776.1	10036
10113	23894529	AL683897	AL683897.5	10090
77	133893139	NM_024254	NM_024254.3	10090
77	15214556	BC012402	BC012402.1	10090
77	13096839	BC003216	BC003216.1	10090
77	74219818	AK168639	AK168639.1	10090
77	74193289	AK151464	AK151464.1	10090
77	74181338	AK150905	AK150905.1	10090
77	26331753	AK036861	AK036861.1	10090
77	12846253	AK010654	AK010654.1	10090
77	83318690	CT009635	CT009635.18	10090
77	57863218	AC154679	AC154679.2	10090
77	51593582	BC080661	BC080661.1	10090
77	74220288	AK152570	AK152570.1	10090
77	564342251	XM_006234712	XM_006234712.1	10116
77	172354613	NM_001109645	NM_001109645.2	10116
77	589960284	XM_006992658	XM_006992658.1	230844
77	354482903	XM_003503587	XM_003503587.1	10029
77	532042915	XM_005364230	XM_005364230.1	79684
77	524921123	XM_005064776	XM_005064776.1	10036
77	23894529	AL683897	AL683897.5	10090
77	507695521	XM_004643128	XM_004643128.1	10160
77	507578150	XM_004672540	XM_004672540.1	51337
77	533132406	XM_005381162	XM_005381162.1	34839
77	533132404	XM_005381161	XM_005381161.1	34839
77	533132402	XM_005381160	XM_005381160.1	34839
77	533132400	XM_005381159	XM_005381159.1	34839
77	298916388	FQ219931	FQ219931.1	10116
29541	83318690	CT009635	CT009635.18	10090
29541	57863218	AC154679	AC154679.2	10090
29541	133893139	NM_024254	NM_024254.3	10090
29541	15214556	BC012402	BC012402.1	10090
29541	13096839	BC003216	BC003216.1	10090
29541	74220288	AK152570	AK152570.1	10090
29541	74219818	AK168639	AK168639.1	10090
29541	74193289	AK151464	AK151464.1	10090
29541	74181338	AK150905	AK150905.1	10090
29541	26331753	AK036861	AK036861.1	10090
29541	12846253	AK010654	AK010654.1	10090
29541	51593582	BC080661	BC080661.1	10090
29541	532042915	XM_005364230	XM_005364230.1	79684
29541	524921123	XM_005064776	XM_005064776.1	10036
29541	564342251	XM_006234712	XM_006234712.1	10116
29541	544442279	XM_005559082	XM_005559082.1	9541
29541	544442277	XM_005559081	XM_005559081.1	9541
29541	504130958	XM_004578209	XM_004578209.1	9978
29541	426378508	XM_004065331	XM_004065331.1	9595
29541	426354834	XR_174965	XR_174965.1	9595
29541	402873860	XM_003900723	XM_003900723.1	9555
29541	397466510	XM_003804950	XM_003804950.1	9597
29541	390468778	XM_002753585	XM_002753585.2	9483
29541	354482903	XM_003503587	XM_003503587.1	10029
29541	332247373	XM_003272785	XM_003272785.1	61853
29541	298916388	FQ219931	FQ219931.1	10116
29541	194688139	NM_024713	NM_024713.2	9606
29541	172354613	NM_001109645	NM_001109645.2	10116
29541	168743994	CU693167	CU693167.1	32630
29541	158262056	NR_003954	NR_003954.1	9606
29541	158259502	AK293021	AK293021.1	9606
29541	117645889	AM393535	AM393535.1	32630
29541	114656155	XM_001165269	XM_001165269.1	9598
29541	45709624	BC067801	BC067801.1	9606
29541	11182157	AL138916	AL138916.14	9606
29541	10438985	AK026210	AK026210.1	9606
29541	83404924	BC111000	BC111000.1	9606
29541	21734278	AL833631	AL833631.1	9606
29541	20072804	BC026234	BC026234.1	9606
29541	12053310	AL136908	AL136908.1	9606
29541	545196059	XM_005603167	XM_005603167.1	9796
29541	507578150	XM_004672540	XM_004672540.1	51337
29541	505828571	XM_004609537	XM_004609537.1	42254
29541	478494157	XM_004421370	XM_004421370.1	73337
29541	472390260	XM_004414387	XM_004414387.1	9708
29541	395837620	XM_003791681	XM_003791681.1	30611
29541	332825176	XR_022405	XR_022405.2	9598
29541	297696222	XM_002825257	XM_002825257.1	9601
29541	594665554	XM_007180823	XM_007180823.1	310752
29541	593744851	XM_007127723	XM_007127723.1	9755
29541	593744849	XM_007127722	XM_007127722.1	9755
29541	586531364	XM_006920527	XM_006920527.1	9402
29541	560937287	XM_006194388	XM_006194388.1	419612
29541	532103190	XM_005337141	XM_005337141.1	43179
29541	513000026	XM_004861494	XM_004861494.1	10181
29541	512923044	XM_004904824	XM_004904824.1	10181
29541	507963473	XM_004687953	XM_004687953.1	143302
29541	470596409	XM_004310933	XM_004310933.1	9739
29541	466029934	XM_004274041	XM_004274041.1	9733
29541	403267690	XM_003925899	XM_003925899.1	39432
29541	291403308	XM_002718010	XM_002718010.1	9986
29541	291402369	XM_002717502	XM_002717502.1	9986
29541	594064110	XM_006056012	XM_006056012.1	89462
29541	594048754	XM_006048703	XM_006048703.1	89462
29541	556776549	XM_005983313	XM_005983313.1	59538
29541	556748770	XM_005969765	XM_005969765.1	59538
29541	556742002	XM_005966467	XM_005966467.1	59538
29541	555960888	XM_005892483	XM_005892483.1	72004
29541	548482244	XM_005685452	XM_005685452.1	9925
29541	426242225	XM_004014926	XM_004014926.1	9940
29541	426232919	XM_004010418	XM_004010418.1	9940
29541	312261279	NM_001199064	NM_001199064.1	9913
29541	301779677	XM_002925208	XM_002925208.1	9646
29541	533132406	XM_005381162	XM_005381162.1	34839
29541	533132404	XM_005381161	XM_005381161.1	34839
29541	533132402	XM_005381160	XM_005381160.1	34839
29541	533132400	XM_005381159	XM_005381159.1	34839
29541	344293947	XM_003418633	XM_003418633.1	9785
29541	591322933	XM_007087499	XM_007087499.1	74533
29541	586989365	XM_003987306	XM_003987306.2	9685
29541	584039266	XM_006778177	XM_006778177.1	225400
29541	558119418	XM_006087477	XM_006087477.1	59463
29541	554588926	XM_005885755	XM_005885755.1	109478
29541	507695521	XM_004643128	XM_004643128.1	10160
29541	23894529	AL683897	AL683897.5	10090
29541	586447383	XM_006831813	XM_006831813.1	185453
29541	562821399	XM_006140550	XM_006140550.1	246437
29541	562821397	XM_006140549	XM_006140549.1	246437
29541	562821395	XM_006140548	XM_006140548.1	246437
29541	541976543	XM_005441081	XM_005441081.1	345164
29541	529421844	XM_005230719	XM_005230719.1	8954
29541	514471856	XM_003475657	XM_003475657.2	10141
29541	488527166	XM_004455348	XM_004455348.1	9361
29541	543722641	XM_005502442	XM_005502442.1	8932
29541	514705428	XM_005009768	XM_005009768.1	8839
29541	514705426	XM_005009767	XM_005009767.1	8839
29541	298358204	NG_021880	NG_021880.1	9606
29541	16303417	AC091903	AC091903.2	9606
29541	558188389	XM_006102816	XM_006102816.1	59463
29541	530406450	XM_005254668	XM_005254668.1	9606
27622	133893139	NM_024254	NM_024254.3	10090
27622	15214556	BC012402	BC012402.1	10090
27622	13096839	BC003216	BC003216.1	10090
27622	74220288	AK152570	AK152570.1	10090
27622	74219818	AK168639	AK168639.1	10090
27622	74193289	AK151464	AK151464.1	10090
27622	74181338	AK150905	AK150905.1	10090
27622	26331753	AK036861	AK036861.1	10090
27622	12846253	AK010654	AK010654.1	10090
27622	51593582	BC080661	BC080661.1	10090
27622	83318690	CT009635	CT009635.18	10090
27622	57863218	AC154679	AC154679.2	10090
27622	532042915	XM_005364230	XM_005364230.1	79684
27622	524921123	XM_005064776	XM_005064776.1	10036
27622	564342251	XM_006234712	XM_006234712.1	10116
27622	544442279	XM_005559082	XM_005559082.1	9541
27622	544442277	XM_005559081	XM_005559081.1	9541
27622	504130958	XM_004578209	XM_004578209.1	9978
27622	426378508	XM_004065331	XM_004065331.1	9595
27622	426354834	XR_174965	XR_174965.1	9595
27622	402873860	XM_003900723	XM_003900723.1	9555
27622	397466510	XM_003804950	XM_003804950.1	9597
27622	390468778	XM_002753585	XM_002753585.2	9483
27622	354482903	XM_003503587	XM_003503587.1	10029
27622	332247373	XM_003272785	XM_003272785.1	61853
27622	298916388	FQ219931	FQ219931.1	10116
27622	194688139	NM_024713	NM_024713.2	9606
27622	172354613	NM_001109645	NM_001109645.2	10116
27622	168743994	CU693167	CU693167.1	32630
27622	158262056	NR_003954	NR_003954.1	9606
27622	158259502	AK293021	AK293021.1	9606
27622	117645889	AM393535	AM393535.1	32630
27622	114656155	XM_001165269	XM_001165269.1	9598
27622	45709624	BC067801	BC067801.1	9606
27622	11182157	AL138916	AL138916.14	9606
27622	10438985	AK026210	AK026210.1	9606
27622	83404924	BC111000	BC111000.1	9606
27622	21734278	AL833631	AL833631.1	9606
27622	20072804	BC026234	BC026234.1	9606
27622	12053310	AL136908	AL136908.1	9606
27622	545196059	XM_005603167	XM_005603167.1	9796
27622	507578150	XM_004672540	XM_004672540.1	51337
27622	505828571	XM_004609537	XM_004609537.1	42254
27622	478494157	XM_004421370	XM_004421370.1	73337
27622	472390260	XM_004414387	XM_004414387.1	9708
27622	395837620	XM_003791681	XM_003791681.1	30611
27622	332825176	XR_022405	XR_022405.2	9598
27622	297696222	XM_002825257	XM_002825257.1	9601
27622	23894529	AL683897	AL683897.5	10090
27622	594665554	XM_007180823	XM_007180823.1	310752
27622	593744851	XM_007127723	XM_007127723.1	9755
27622	593744849	XM_007127722	XM_007127722.1	9755
27622	586531364	XM_006920527	XM_006920527.1	9402
27622	560937287	XM_006194388	XM_006194388.1	419612
27622	548482244	XM_005685452	XM_005685452.1	9925
27622	513000026	XM_004861494	XM_004861494.1	10181
27622	512923044	XM_004904824	XM_004904824.1	10181
27622	507963473	XM_004687953	XM_004687953.1	143302
27622	470596409	XM_004310933	XM_004310933.1	9739
27622	466029934	XM_004274041	XM_004274041.1	9733
27622	426242225	XM_004014926	XM_004014926.1	9940
27622	426232919	XM_004010418	XM_004010418.1	9940
27622	403267690	XM_003925899	XM_003925899.1	39432
27622	301779677	XM_002925208	XM_002925208.1	9646
27622	594064110	XM_006056012	XM_006056012.1	89462
27622	594048754	XM_006048703	XM_006048703.1	89462
27622	591322933	XM_007087499	XM_007087499.1	74533
27622	586989365	XM_003987306	XM_003987306.2	9685
27622	584039266	XM_006778177	XM_006778177.1	225400
27622	558119418	XM_006087477	XM_006087477.1	59463
27622	556776549	XM_005983313	XM_005983313.1	59538
27622	556748770	XM_005969765	XM_005969765.1	59538
27622	556742002	XM_005966467	XM_005966467.1	59538
27622	555960888	XM_005892483	XM_005892483.1	72004
27622	554588926	XM_005885755	XM_005885755.1	109478
27622	533132406	XM_005381162	XM_005381162.1	34839
27622	533132404	XM_005381161	XM_005381161.1	34839
27622	533132402	XM_005381160	XM_005381160.1	34839
27622	533132400	XM_005381159	XM_005381159.1	34839
27622	532103190	XM_005337141	XM_005337141.1	43179
27622	507695521	XM_004643128	XM_004643128.1	10160
27622	344293947	XM_003418633	XM_003418633.1	9785
27622	312261279	NM_001199064	NM_001199064.1	9913
27622	291403308	XM_002718010	XM_002718010.1	9986
27622	291402369	XM_002717502	XM_002717502.1	9986
27622	586447383	XM_006831813	XM_006831813.1	185453
27622	562821399	XM_006140550	XM_006140550.1	246437
27622	562821397	XM_006140549	XM_006140549.1	246437
27622	562821395	XM_006140548	XM_006140548.1	246437
27622	514471856	XM_003475657	XM_003475657.2	10141
27622	488527166	XM_004455348	XM_004455348.1	9361
27622	514705428	XM_005009768	XM_005009768.1	8839
27622	514705426	XM_005009767	XM_005009767.1	8839
27622	558188389	XM_006102816	XM_006102816.1	59463
27622	543722641	XM_005502442	XM_005502442.1	8932
27622	298358204	NG_021880	NG_021880.1	9606
27622	16303417	AC091903	AC091903.2	9606
27622	564231826	XM_006260240	XM_006260240.1	8496
27622	564231824	XM_006260239	XM_006260239.1	8496
27622	564231822	XM_006260238	XM_006260238.1	8496
18261	83318690	CT009635	CT009635.18	10090
18261	57863218	AC154679	AC154679.2	10090
18261	133893139	NM_024254	NM_024254.3	10090
18261	15214556	BC012402	BC012402.1	10090
18261	13096839	BC003216	BC003216.1	10090
18261	74220288	AK152570	AK152570.1	10090
18261	74219818	AK168639	AK168639.1	10090
18261	74193289	AK151464	AK151464.1	10090
18261	74181338	AK150905	AK150905.1	10090
18261	26331753	AK036861	AK036861.1	10090
18261	12846253	AK010654	AK010654.1	10090
18261	51593582	BC080661	BC080661.1	10090
18261	23894529	AL683897	AL683897.5	10090
18261	564342251	XM_006234712	XM_006234712.1	10116
18261	172354613	NM_001109645	NM_001109645.2	10116
18261	524921123	XM_005064776	XM_005064776.1	10036
18261	532042915	XM_005364230	XM_005364230.1	79684
18261	354482903	XM_003503587	XM_003503587.1	10029
18261	298916388	FQ219931	FQ219931.1	10116
18261	403267690	XM_003925899	XM_003925899.1	39432
18261	507578150	XM_004672540	XM_004672540.1	51337
18261	390468778	XM_002753585	XM_002753585.2	9483
18261	578827399	XM_006720684	XM_006720684.1	9606
18261	545196059	XM_005603167	XM_005603167.1	9796
18261	544442279	XM_005559082	XM_005559082.1	9541
18261	544442277	XM_005559081	XM_005559081.1	9541
18261	530406450	XM_005254668	XM_005254668.1	9606
18261	530406448	XM_005254667	XM_005254667.1	9606
18261	530406446	XM_005254666	XM_005254666.1	9606
18261	507689988	XM_004712739	XM_004712739.1	9371
18261	505828571	XM_004609537	XM_004609537.1	42254
18261	478494157	XM_004421370	XM_004421370.1	73337
18261	472390260	XM_004414387	XM_004414387.1	9708
18261	426378508	XM_004065331	XM_004065331.1	9595
18261	403289322	XM_003935760	XM_003935760.1	39432
18261	402873860	XM_003900723	XM_003900723.1	9555
18261	397466510	XM_003804950	XM_003804950.1	9597
18261	332247373	XM_003272785	XM_003272785.1	61853
18261	297696222	XM_002825257	XM_002825257.1	9601
18261	194688139	NM_024713	NM_024713.2	9606
18261	168743994	CU693167	CU693167.1	32630
18261	158262056	NR_003954	NR_003954.1	9606
18261	158259502	AK293021	AK293021.1	9606
18261	117645889	AM393535	AM393535.1	32630
18261	114656155	XM_001165269	XM_001165269.1	9598
18261	24414566	AC079203	AC079203.9	9606
18261	45709624	BC067801	BC067801.1	9606
18261	11182157	AL138916	AL138916.14	9606
18261	10438985	AK026210	AK026210.1	9606
18261	83404924	BC111000	BC111000.1	9606
18261	21734278	AL833631	AL833631.1	9606
18261	20072804	BC026234	BC026234.1	9606
18261	12053310	AL136908	AL136908.1	9606
18261	594665554	XM_007180823	XM_007180823.1	310752
18261	593744851	XM_007127723	XM_007127723.1	9755
18261	593744849	XM_007127722	XM_007127722.1	9755
18261	586531364	XM_006920527	XM_006920527.1	9402
18261	560937287	XM_006194388	XM_006194388.1	419612
18261	513000026	XM_004861494	XM_004861494.1	10181
18261	512923044	XM_004904824	XM_004904824.1	10181
18261	507963473	XM_004687953	XM_004687953.1	143302
18261	504130958	XM_004578209	XM_004578209.1	9978
18261	470596409	XM_004310933	XM_004310933.1	9739
18261	466029934	XM_004274041	XM_004274041.1	9733
18261	426354834	XR_174965	XR_174965.1	9595
18261	395837620	XM_003791681	XM_003791681.1	30611
18261	301779677	XM_002925208	XM_002925208.1	9646
18261	591322933	XM_007087499	XM_007087499.1	74533
18261	586989365	XM_003987306	XM_003987306.2	9685
18261	562821399	XM_006140550	XM_006140550.1	246437
18261	562821397	XM_006140549	XM_006140549.1	246437
18261	562821395	XM_006140548	XM_006140548.1	246437
18261	548482244	XM_005685452	XM_005685452.1	9925
18261	532103190	XM_005337141	XM_005337141.1	43179
18261	426242225	XM_004014926	XM_004014926.1	9940
18261	426232919	XM_004010418	XM_004010418.1	9940
18261	514471856	XM_003475657	XM_003475657.2	10141
18261	332825176	XR_022405	XR_022405.2	9598
18261	594064110	XM_006056012	XM_006056012.1	89462
18261	594048754	XM_006048703	XM_006048703.1	89462
18261	584039266	XM_006778177	XM_006778177.1	225400
18261	558119418	XM_006087477	XM_006087477.1	59463
18261	556776549	XM_005983313	XM_005983313.1	59538
18261	556748770	XM_005969765	XM_005969765.1	59538
18261	556742002	XM_005966467	XM_005966467.1	59538
18261	555960888	XM_005892483	XM_005892483.1	72004
18261	554588926	XM_005885755	XM_005885755.1	109478
18261	507695521	XM_004643128	XM_004643128.1	10160
18261	312261279	NM_001199064	NM_001199064.1	9913
18261	291403308	XM_002718010	XM_002718010.1	9986
18261	291402369	XM_002717502	XM_002717502.1	9986
18261	298358204	NG_021880	NG_021880.1	9606
18261	16303417	AC091903	AC091903.2	9606
18261	591349778	XM_007069369	XM_007069369.1	8469
18261	530634184	XM_005303987	XM_005303987.1	8478
18261	530634182	XM_005303986	XM_005303986.1	8478
18261	514705428	XM_005009768	XM_005009768.1	8839
18261	514705426	XM_005009767	XM_005009767.1	8839
18261	543722641	XM_005502442	XM_005502442.1	8932
18261	558188389	XM_006102816	XM_006102816.1	59463
14712	568931861	XM_006539160	XM_006539160.1	10090
14712	568931859	XM_006539159	XM_006539159.1	10090
14712	568931857	XM_006539158	XM_006539158.1	10090
14712	568931855	XM_006539157	XM_006539157.1	10090
14712	226823369	NM_001159344	NM_001159344.1	10090
14712	28411664	AP006228	AP006228.1	10090
14712	23273547	BC035954	BC035954.1	10090
14712	68533190	AP006506	AP006506.1	10090
14712	26342814	AK052616	AK052616.1	10090
14712	33439460	AL611967	AL611967.21	10090
14712	569018907	XM_006535973	XM_006535973.1	10090
14712	569018905	XM_006535972	XM_006535972.1	10090
14712	569018903	XM_006535971	XM_006535971.1	10090
14712	146196873	CU207405	CU207405.9	10090
14712	6166315	AF107563	AF107563.1	10090
14712	564354159	XM_006239426	XM_006239426.1	10116
14712	564306478	XM_006225626	XM_006225626.1	10116
14712	564306476	XM_006225625	XM_006225625.1	10116
14712	564306474	XM_006225624	XM_006225624.1	10116
5487	83318690	CT009635	CT009635.18	10090
5487	57863218	AC154679	AC154679.2	10090
5487	133893139	NM_024254	NM_024254.3	10090
5487	15214556	BC012402	BC012402.1	10090
5487	13096839	BC003216	BC003216.1	10090
5487	74220288	AK152570	AK152570.1	10090
5487	74219818	AK168639	AK168639.1	10090
5487	74193289	AK151464	AK151464.1	10090
5487	74181338	AK150905	AK150905.1	10090
5487	26331753	AK036861	AK036861.1	10090
5487	12846253	AK010654	AK010654.1	10090
5487	51593582	BC080661	BC080661.1	10090
5487	532042915	XM_005364230	XM_005364230.1	79684
5487	524921123	XM_005064776	XM_005064776.1	10036
5487	403267690	XM_003925899	XM_003925899.1	39432
5487	545196059	XM_005603167	XM_005603167.1	9796
5487	390468778	XM_002753585	XM_002753585.2	9483
5487	544442279	XM_005559082	XM_005559082.1	9541
5487	544442277	XM_005559081	XM_005559081.1	9541
5487	426378508	XM_004065331	XM_004065331.1	9595
5487	402873860	XM_003900723	XM_003900723.1	9555
5487	397466510	XM_003804950	XM_003804950.1	9597
5487	332247373	XM_003272785	XM_003272785.1	61853
5487	297696222	XM_002825257	XM_002825257.1	9601
